id,event_date,realm,title,summary,actor,ticker,materiality,source_url,source_title,publisher,permalink
4618,2026-07-17,virtual,Spotify removed 75 million AI-generated tracks,"Spotify deleted 75 million AI-generated tracks to protect artist royalties, targeting spam bots exploiting streaming payouts while retaining legitimate AI music on the platform.",Spotify,,68,https://www.gadgetreview.com/spotify-deleted-75-million-ai-generated-tracks-and-its-not-done-yet,,Gadget Review,https://presentofai.com/e/4618
4561,2026-07-17,terrestrial,"Xi Jinping makes debut speech at World AI Conference, backs open-source AI globally","Chinese President Xi Jinping made his first in-person appearance at the World Artificial Intelligence Conference in Shanghai, calling for open-source AI as a global public good and announcing a Beijing-led AI coalition with 29 countries including Russia.",,,72,https://gizmodo.com/chinas-xi-jinping-wants-ai-to-be-open-to-the-world-and-out-of-americas-control-2000787023,,Gizmodo,https://presentofai.com/e/4561
4516,2026-07-17,terrestrial,Ontario law society suspends lawyer for AI-hallucinated filings,"The Law Society of Ontario suspended lawyer Mary Hyun-Sook Lee for six months and ordered her to pay $10,000 in costs after a judge caught her submitting AI-hallucinated case law in a family and estate hearing, marking the first time a Canadian law society has gone beyond a reprimand to suspend a lawyer's licence for abusing AI in court submissions.",Law Society of Ontario,,62,https://nationalpost.com/news/ontario-law-society-suspends-lawyer-for-using-ai-generated-material-in-hearing,,,https://presentofai.com/e/4516
4488,2026-07-17,virtual,1Password integrates Claude agent with zero-exposure credential access,"1Password launched a Mac integration allowing Anthropic's Claude AI agent to log into websites without ever seeing passwords or 2FA codes, using biometric-approved single-session credential injection, a first-of-its-kind secure AI agent authentication deployment.",Anthropic,,62,https://finance.biggo.com/news/650e6dd9-944f-43f6-9824-b5ef59d8727e,,BigGo Finance,https://presentofai.com/e/4488
4472,2026-07-17,virtual,Meta in talks to lease AI compute capacity to Anthropic,"Meta is in early talks with Anthropic about leasing computing capacity, a move that could put the social media giant in competition with Amazon, Microsoft, and Google in cloud computing. The New York Times reported the deal could be worth as much as $10 billion over two years, but a CNN source said any specific numbers reported are speculative.",Meta,,68,https://www.cnn.com/2026/07/17/tech/meta-anthropic-ai-cloud-computing,,CNN,https://presentofai.com/e/4472
4464,2026-07-17,terrestrial,US considers federal watchdog to vet top AI models,"The US government is weighing creation of a dedicated regulatory body to evaluate and vet frontier AI models, marking a potential shift toward formal federal oversight of leading AI systems.",,,65,"https://www.tradingview.com/news/reuters.com,2026:newsml_FWN43J0TK:0-us-considers-creating-watchdog-to-vet-top-ai-models-bloomberg-news/",,TradingView,https://presentofai.com/e/4464
4451,2026-07-17,virtual,Apple Launches Siri AI Public Beta in iOS 27,"Apple released the first public beta of iOS 27 featuring a redesigned Siri AI, now a standalone app and embedded across the OS, marking the first major overhaul of Siri as a capable AI assistant.",Apple,,72,https://mashable.com/tech/siri-ai-new-features,,Mashable,https://presentofai.com/e/4451
4447,2026-07-17,terrestrial,"Nations sign WAICO agreement in Shanghai, Indonesia joins as founding member","Indonesia joined as a founding member of the World Artificial Intelligence Cooperation Organization (WAICO), an independent non-profit intergovernmental organization established under the UN framework in Shanghai to promote AI innovation and its application for the benefit of people worldwide. UN Secretary-General Antonio Guterres attended the establishment ceremony in a show of support.",WAICO,,72,https://en.antaranews.com/news/423023/indonesia-strengthens-ai-governance-through-waico-membership,,Latest Indonesia News,https://presentofai.com/e/4447
4410,2026-07-17,terrestrial,"Hyundai plans 25,000+ Boston Dynamics Atlas robots in factories","Hyundai announced deployment of more than 25,000 Boston Dynamics Atlas humanoid robots across Hyundai and Kia manufacturing plants, representing the largest announced humanoid robot factory deployment to date.",Hyundai,,82,https://forbes.com/sites/johnkoetsier/2026/07/17/we-just-had-the-first-humanoid-robot-strike-ever,,Forbes,https://presentofai.com/e/4410
4324,2026-07-17,terrestrial,Zoox recalls self-driving vehicles over emergency response issues,"Amazon's Zoox announced a recall of its fleet of 105 autonomous vehicles in the United States after concerns that the vehicles may not detect heavy smoke and could impede emergency personnel. The recall follows a June 20 incident in which a Zoox vehicle entered an active emergency fire scene obscured by heavy smoke, and comes amid broader NHTSA scrutiny of robotaxis interfering with first responders.",Zoox,,68,https://www.aljazeera.com/news/2026/7/17/amazons-zoox-recalls-self-driving-vehicles-amid-emergency-response-issues,,"Breaking News, World News and Video from Al Jazeera",https://presentofai.com/e/4324
4290,2026-07-17,terrestrial,Meta launches Meta Compute AI cloud service,"Meta is launching Meta Compute, a cloud infrastructure business aimed at selling access to its AI data center capacity to external customers. The move broadens Meta's business beyond advertising and social apps, entering the enterprise AI and cloud services market.",Meta,,75,https://simplywall.st/stocks/us/media/nasdaq-meta/meta-platforms/news/meta-meta-nears-65-billion-samsung-ai-chip-deal-and-launches,,Simply Wall St,https://presentofai.com/e/4290
4271,2026-07-17,virtual,Google: 75% of new internal code is now AI-generated,"Google CEO Sundar Pichai revealed that 75% of new code at Google is now AI-generated, up from 50% six months prior and 25% in late 2024. The surge has created capacity bottlenecks on internal AI tools, with some engineering teams reportedly seeking exceptions to use Anthropic's Claude due to performance and accessibility issues with Google's internal offerings.",Google,,72,https://cryptobriefing.com/google-engineers-ai-computing-constraints/,,Crypto Briefing,https://presentofai.com/e/4271
4187,2026-07-17,terrestrial,AI speech neuroprosthesis restores voice to ALS patient,"An AI-powered speech neuroprosthesis successfully restored voice communication to an ALS patient, representing a first-of-its-kind clinical deployment of AI-driven brain-computer interface for speech restoration in this disease context.",,,62,https://neurosciencenews.com/ai-speech-neuroprosthesis-als-31072/,,Neuroscience News,https://presentofai.com/e/4187
4186,2026-07-17,terrestrial,DeepMind researcher resigns over Google Pentagon AI deal,"AI safety researcher Alex Turner publicly resigned from Google DeepMind citing Google's classified AI work agreement with the Pentagon as crossing an ethical line, marking a notable public defection over military AI deployment.",Google DeepMind,,52,https://www.storyboard18.com/trending/i-couldnt-stay-at-google-in-good-conscience-deepmind-researcher-resigns-over-pentagon-ai-deal-104655.htm,,Storyboard18,https://presentofai.com/e/4186
4146,2026-07-17,terrestrial,Canada's first lawyer suspended for AI-fabricated court submissions,"Ontario's Law Society suspended lawyer Mary Hyun-Sook Lee for six months and ordered her to pay $10,000 in costs, the first time a Canadian law society has gone beyond a reprimand to suspend a lawyer's licence for abusing AI in court submissions. A discipline tribunal found she committed professional misconduct by relying on a factum containing non-existent or irrelevant AI-generated case law and deliberately misleading the court about it.",,,65,https://nationalpost.com/news/ontario-law-society-suspends-lawyer-for-using-ai-generated-material-in-hearing,,,https://presentofai.com/e/4146
4138,2026-07-17,terrestrial,Autonomous USV completes first self-directed warship resupply at sea,"Splash Industries' Typhoon USV autonomously drove onto the well deck of the USS Essex amphibious assault ship while underway during RIMPAC, executing what the company describes as the first autonomous resupply of a warship at sea.",Splash Industries,,65,https://defenseone.com/technology/2026/07/can-new-drones-3d-printers-defeat-distances-tyranny-rimpac-aims-find-out/414825,,,https://presentofai.com/e/4138
4105,2026-07-17,virtual,SoftBank launches AI-powered Patching as a Service via OpenAI JV,"SoftBank launched 'Patching as a Service' powered by SB OAI Japan, a joint venture with OpenAI, offering enterprise clients AI-driven vulnerability assessment and remediation planning.",SoftBank,,55,https://www.scworld.com/brief/softbank-leverages-openai-for-ai-driven-cybersecurity-patching-service,,SC Media,https://presentofai.com/e/4105
4080,2026-07-17,virtual,Chinese AI models reach 60% of US corporate AI usage,"Data from OpenRouter shows Chinese AI models now power approximately 60% of US corporate AI usage, reflecting a landmark shift away from OpenAI and Anthropic driven by cost pressures.",,,72,https://www.washingtonpost.com/technology/2026/07/14/silicon-valley-hottest-ai-models-face-powerful-source-competition/,,,https://presentofai.com/e/4080
4001,2026-07-17,terrestrial,China deploys first AI model for 10 GW-scale clean energy complex,"China introduced its first AI-driven smart operation model for a 10 GW-scale integrated hydro-wind-solar clean energy base in Sichuan province, marking the first deployment of AI operational management at that energy scale.",,,62,https://asian-power.com/news/china-wind-oems-take-78-176-gw-additions-in-record-2025,,The Latest News & Headlines,https://presentofai.com/e/4001
3890,2026-07-17,terrestrial,Sunday Robotics' Memo robot folds laundry at 99% success rate,"Sunday Robotics announced a new AI model powering its Memo wheeled home robot that achieved over 99% laundry-folding success in unfamiliar homes on garments it had not been specifically trained to handle, marking a significant generalization milestone for consumer robotics.",Sunday Robotics,,65,https://www.businessinsider.com/sunday-robotics-memo-home-robot-fold-laundry-99-success-2026-7,,Business Insider,https://presentofai.com/e/3890
3866,2026-07-17,terrestrial,SF mayor demands tougher rules after Waymo traffic gridlock,San Francisco Mayor Daniel Lurie formally called on state regulators to impose stricter requirements on robotaxi operators including Waymo following a major hours-long traffic gridlock event caused by the autonomous fleet.,Waymo,,62,https://techcrunch.com/2026/07/16/san-francisco-mayor-pushes-for-tougher-rules-after-the-waymo-traffic-fiasco/,,TechCrunch,https://presentofai.com/e/3866
3842,2026-07-17,terrestrial,TSMC Posts Record Quarter; Full-Year AI Growth Outlook Tops 40%,"TSMC reported a record quarterly earnings result surpassing analyst expectations across all key metrics, with full-year revenue growth guidance raised above 40%, driven by accelerating AI chip infrastructure demand.",TSMC,,72,https://www.techtimes.com/articles/320696/20260716/tsmc-posts-record-quarter-ai-chip-demand-pushes-full-year-growth-outlook-past-40.htm,,Tech Times,https://presentofai.com/e/3842
